,level_0,index,game_date,release_spin_rate,release_spin_rate,release_spin_rate,release_spin_rate,release_spin_rate,release_spin_rate,release_spin_rate
,,,,FA,CH,FT,CU,SI,FS,FC
867,867,867,2019-05-21,,1804.4683544303798,2270.8507853403144,2527.2697547683924,2093.1523178807947,1230.7,2372.7192307692308
868,868,868,2019-05-22,,1807.0581896551723,2233.745247148289,2624.85,2140.2215568862275,1331.141304347826,2312.6542372881354
869,869,869,2019-05-23,,1917.2426470588234,2179.470588235294,2525.251677852349,2117.312757201646,1627.1630434782608,2395.6742081447965
870,870,870,2019-05-24,,1867.7099767981438,2157.5764192139736,2457.0408602150537,2215.722100656455,1492.75,2398.8168498168498
871,871,871,2019-05-25,,1771.3407534246576,2182.387755102041,2593.7576470588237,2123.3273809523807,1611.0,2426.0521739130436
872,872,872,2019-05-26,,1770.1203501094092,2161.027713625866,2541.532258064516,2084.928381962865,1416.3382352941176,2357.1071428571427
873,873,873,2019-05-27,,1764.3636363636363,2175.232026143791,2503.2982456140353,2140.6190476190477,1244.7027027027027,2292.3899371069183
874,874,874,2019-05-28,,1884.3975659229209,2249.2111801242236,2651.0845986984814,2163.368271954674,1515.876712328767,2333.2526315789473
875,875,875,2019-05-29,,1769.0805369127518,2091.7637130801686,2440.603448275862,2137.7658862876256,1552.2222222222222,2328.867816091954
876,876,876,2019-05-30,,1823.3159509202453,2153.586854460094,2538.8117154811716,2142.532075471698,1353.904761904762,2382.895061728395
877,877,877,2019-05-31,,1807.4289156626505,2141.5626477541373,2543.1836228287843,2142.257217847769,1480.7843137254902,2401.486956521739
878,878,878,2019-06-01,,1794.4303797468353,2203.7279549718573,2480.914425427873,2152.7763157894738,1276.8453608247423,2437.9691358024693
879,879,879,2019-06-02,,1872.8506375227687,2230.6476868327404,2563.8922716627635,2119.376811594203,1343.0,2305.320652173913
880,880,880,2019-06-03,,1770.6942148760331,2067.3932584269664,2609.305263157895,2230.0204081632655,1197.3333333333333,2304.380530973451
881,881,881,2019-06-04,1678.7777777777778,1774.2670068027212,2185.886153846154,2543.396,2106.5056603773587,1559.3066666666666,2324.7901785714284
882,882,882,2019-06-05,,1854.6020408163265,2147.705685618729,2508.6211604095565,2141.5478260869563,1464.3145161290322,2337.8283828382837
883,883,883,2019-06-06,,1744.5925,2137.5563909774437,2453.5087281795513,2095.6420664206644,1204.1875,2346.1102362204724
884,884,884,2019-06-07,,1856.8305489260142,2186.492105263158,2404.603305785124,2142.3491686460807,1198.7,2382.3419689119173
885,885,885,2019-06-08,,1858.4798598949212,2191.209638554217,2628.7018518518516,2108.9719387755104,1228.0,2312.238532110092
886,886,886,2019-06-09,,1828.7730627306273,2142.22371967655,2494.6843373493975,2129.0639269406392,1453.203125,2298.734693877551
887,887,887,2019-06-10,,1782.7711864406779,2167.88125,2593.221105527638,2229.9819277108436,1622.9811320754718,2428.8402366863907
888,888,888,2019-06-11,,1861.679856115108,2182.53021978022,2508.544943820225,2096.529411764706,1537.3111111111111,2363.8407079646017
889,889,889,2019-06-12,,1813.6380208333333,2184.8314606741574,2446.064308681672,2154.8101265822784,1271.98,2357.4794520547944
890,890,890,2019-06-13,,1844.825327510917,2219.542288557214,2523.3910034602077,2045.2356687898089,1433.7,2355.522988505747
891,891,891,2019-06-14,,1895.4110738255033,2164.8132530120483,2532.843049327354,2156.0180878552974,1443.1884057971015,2318.409937888199
892,892,892,2019-06-15,,1710.297619047619,2176.9054878048782,2550.0748129675812,2187.4911660777384,1394.6930693069307,2330.753138075314
893,893,893,2019-06-16,,1769.091463414634,2139.0148809523807,2435.2048517520216,2154.799076212471,1442.375,2382.502525252525
894,894,894,2019-06-17,,1816.7225806451613,2171.268096514745,2527.7319587628867,2199.109170305677,1413.3653846153845,2358.0258620689656
895,895,895,2019-06-18,,1742.9011494252873,2223.326860841424,2494.753164556962,2062.33984375,1190.735294117647,2338.557603686636
896,896,896,2019-06-19,1785.7142857142858,1897.4180478821363,2164.6951219512193,2519.396788990826,2164.8547008547007,1426.1914893617022,2335.7134670487108
897,897,897,2019-06-20,,1708.7380352644836,2223.271812080537,2596.648829431438,2095.465277777778,1545.9245283018868,2365.0934959349593
898,898,898,2019-06-21,,1830.2731376975169,2148.774818401937,2566.751773049645,2127.9246031746034,1370.6290322580646,2342.057142857143
899,899,899,2019-06-22,,1731.927813163482,2154.3255813953488,2477.292343387471,2127.674157303371,1613.9896907216496,2375.9572368421054
900,900,900,2019-06-23,,1777.3179723502303,2197.0408163265306,2520.1095505617977,2088.0408805031448,1207.0,2401.348484848485
901,901,901,2019-06-24,,1872.2620320855615,2171.925925925926,2556.767741935484,2160.247058823529,1608.4666666666667,2374.3716216216217
902,902,902,2019-06-25,,1858.8563432835822,2201.4117647058824,2524.0521739130436,2203.4521276595747,1470.25,2404.558064516129
903,903,903,2019-06-26,,1801.0516304347825,2146.926014319809,2539.6115485564305,2147.8797250859106,1584.8648648648648,2361.1076115485566
904,904,904,2019-06-27,,1773.7194805194806,2096.5488372093023,2522.7748091603053,2130.56338028169,1237.1666666666667,2426.7827715355807
905,905,905,2019-06-28,,1832.862745098039,2174.370179948586,2493.4866666666667,2164.955017301038,1478.313253012048,2290.1530944625406
906,906,906,2019-06-29,,1775.8012295081967,2130.5752895752894,2470.6976127320954,2054.138504155125,1205.9620253164558,2373.7076923076925
907,907,907,2019-06-30,,1859.8650442477876,2136.612676056338,2497.551820728291,2193.7668161434976,1445.404761904762,2356.192837465565
908,908,908,2019-07-01,,1796.079365079365,2207.5756097560975,2474.0865384615386,2150.5384615384614,1416.125,2335.5131578947367
909,909,909,2019-07-02,,1758.9034334763949,2154.8153477218225,2563.3353846153846,2079.4126984126983,1480.2692307692307,2305.049056603774
910,910,910,2019-07-03,,1838.7706093189963,2147.602870813397,2586.562913907285,2168.2906574394465,1333.0,2357.5083612040135
911,911,911,2019-07-04,,1784.1936274509803,2179.4548387096775,2450.55,2184.7569721115538,1315.3478260869565,2342.894117647059
912,912,912,2019-07-05,,1712.36875,2168.0753623188407,2518.4584837545126,2087.778125,1431.1063829787233,2307.513043478261
913,913,913,2019-07-06,,1824.5047801147227,2171.786666666667,2546.189504373178,2189.774712643678,1367.6923076923076,2374.1642335766423
914,914,914,2019-07-07,,1807.1699346405228,2132.5513784461155,2514.504347826087,2126.049295774648,1424.1,2292.51
915,915,915,2019-07-11,,1517.1666666666667,2338.875,2795.6666666666665,2067.0,,2488.7272727272725
916,916,916,2019-07-12,,1899.9911504424779,2170.4741200828157,2651.3238341968913,2187.770114942529,1392.5192307692307,2360.4153225806454
917,917,917,2019-07-13,,1825.44375,2160.0254901960784,2518.8451327433627,2134.479569892473,1373.6404494382023,2291.2458233890216
918,918,918,2019-07-14,,1735.56,2098.780748663102,2486.017369727047,2119.310502283105,1484.8214285714287,2391.9125874125875
919,919,919,2019-07-15,,1810.2692307692307,2206.0566801619434,2577.5588235294117,2150.1356783919596,1410.7142857142858,2428.555133079848
920,920,920,2019-07-16,,1778.3438735177865,2132.168284789644,2489.8207547169814,2214.978436657682,1380.9148936170213,2361.6598240469207
921,921,921,2019-07-17,1788.1764705882354,1931.1544885177452,2136.1696658097685,2477.368231046931,2097.9134948096885,1290.8103448275863,2336.1849056603774
922,922,922,2019-07-18,2356.0434782608695,1796.6301020408164,2191.6072607260726,2667.679292929293,2178.276967930029,1415.7884615384614,2350.2830188679245
923,923,923,2019-07-19,,1822.921052631579,2186.437689969605,2473.8548387096776,2080.5601092896177,1550.5416666666667,2339.4937888198756
924,924,924,2019-07-20,,1759.375939849624,2122.5954198473282,2448.7596153846152,2159.0671641791046,1565.592105263158,2370.5315315315315
925,925,925,2019-07-21,,1799.7858823529411,2163.021212121212,2472.0977653631285,2110.5718954248364,1418.551724137931,2331.1335740072204
926,926,926,2019-07-22,1691.157894736842,1905.8037135278514,2158.5523465703973,2470.76,2107.042042042042,1214.44,2259.7616580310882
927,927,927,2019-07-23,,1806.152380952381,2143.8096234309623,2559.393063583815,2187.847701149425,1348.0677966101696,2400.9557823129253
928,928,928,2019-07-24,,1787.021582733813,2193.5583756345177,2610.8854166666665,2087.057401812689,1484.148148148148,2323.592727272727
929,929,929,2019-07-25,,1697.5393258426966,2100.9333333333334,2468.094276094276,2019.578947368421,1578.3333333333333,2320.8888888888887
930,930,930,2019-07-26,,1813.526508226691,2192.2865497076023,2433.51768488746,2131.564766839378,1396.1607142857142,2313.892156862745
931,931,931,2019-07-27,,1798.7830508474576,2153.1650485436894,2466.9454545454546,2113.5290178571427,1211.128205128205,2296.7122302158273
932,932,932,2019-07-28,,1852.8392857142858,2159.370813397129,2599.186440677966,2186.2677966101696,1444.1012658227849,2375.72
933,933,933,2019-07-29,,1776.063829787234,2150.6077586206898,2526.9661016949153,2071.1529411764704,1476.0263157894738,2474.842105263158
934,934,934,2019-07-30,,1760.7005208333333,2100.354385964912,2456.9843400447426,2120.047493403694,1423.7356321839081,2272.988857938719
935,935,935,2019-07-31,,1771.3570247933885,2170.5397350993376,2477.578073089701,2064.0057971014494,1561.2941176470588,2260.6852459016395
936,936,936,2019-08-01,,1711.992337164751,2189.2569832402237,2494.258899676375,2206.03738317757,1167.8648648648648,2368.177033492823
937,937,937,2019-08-02,,1836.4791666666667,2124.2337662337663,2480.7748091603053,2152.6061855670105,1333.9418604651162,2350.6199376947043
938,938,938,2019-08-03,,1811.4709418837676,2197.7742718446602,2569.9523809523807,2107.6514285714284,1470.4,2370.3175675675675
939,939,939,2019-08-04,,1740.7549234135668,2164.147806004619,2529.688022284123,2215.280821917808,1383.3076923076924,2420.3026315789475
940,940,940,2019-08-05,,1865.988326848249,2165.651282051282,2524.413888888889,2132.4105504587155,1671.4903846153845,2338.7651821862346
941,941,941,2019-08-06,,1729.822380106572,2134.9004975124376,2492.986072423398,2076.7118155619596,1356.2363636363636,2309.679166666667
942,942,942,2019-08-07,,1875.584686774942,2114.6024464831803,2371.218658892128,2184.5263157894738,1161.7307692307693,2394.4347826086955
943,943,943,2019-08-08,,1768.9030837004404,2158.44,2550.532520325203,2150.985401459854,1539.6923076923076,2345.8709677419356
944,944,944,2019-08-09,,1779.3620689655172,2156.1265822784812,2469.8205128205127,2176.085245901639,1511.3103448275863,2405.8835820895524
945,945,945,2019-08-10,,1776.5239179954442,2207.8285714285716,2573.172069825436,2186.1431064572425,1456.090909090909,2352.511111111111
946,946,946,2019-08-11,,1748.396449704142,2120.947103274559,2526.0646900269544,2176.6035353535353,1554.8529411764705,2334.7577639751553
947,947,947,2019-08-12,,1792.5424242424242,2112.1340782122907,2351.982269503546,2044.8327137546469,1422.438596491228,2274.715328467153
948,948,948,2019-08-13,,1838.125226860254,2184.7751677852348,2471.5444685466377,2065.8845070422535,1262.5227272727273,2389.4241486068113
949,949,949,2019-08-14,,1749.1028880866427,2125.404255319149,2549.296511627907,2134.5538461538463,1360.74,2290.483754512635
950,950,950,2019-08-15,,1822.801652892562,2190.9607843137255,2578.662162162162,2336.3021276595746,1273.111111111111,2378.537037037037
951,951,951,2019-08-16,,1755.5948103792416,2136.291545189504,2589.7047353760445,2141.3866666666668,1454.4336283185842,2303.2533783783783
952,952,952,2019-08-17,,1776.301247771836,2133.606714628297,2446.407035175879,2123.2608695652175,1413.3859649122808,2307.231511254019
953,953,953,2019-08-18,1707.75,1865.231981981982,2181.1782608695653,2492.368292682927,2102.471193415638,1581.1960784313726,2411.9076517150397
954,954,954,2019-08-19,1642.1538461538462,1880.1439790575917,2129.127358490566,2482.834170854271,2173.2744360902257,1360.551724137931,2329.5033783783783
955,955,955,2019-08-20,,1799.1929203539823,2149.356796116505,2588.4484052532835,2211.0959752321983,1237.2790697674418,2356.942857142857
956,956,956,2019-08-21,,1806.6,2150.192419825073,2601.8653846153848,2143.8651685393256,1537.1234567901236,2316.913738019169
957,957,957,2019-08-22,,1885.3933054393306,2082.9461538461537,2604.364779874214,2197.560260586319,1422.551282051282,2361.6283185840707
958,958,958,2019-08-23,,1783.6310272536687,2167.9846153846156,2542.2349137931033,2093.8262108262106,1578.2105263157894,2367.089430894309
959,959,959,2019-08-24,,1839.1842105263158,2234.4488636363635,2484.8670076726344,2116.418947368421,1596.6274509803923,2346.7650273224044
960,960,960,2019-08-25,,1813.4184261036469,2134.180138568129,2516.349333333333,2146.1625615763546,1463.076923076923,2327.5441696113076
961,961,961,2019-08-26,,1805.6491228070176,2203.86328125,2542.6056910569105,2144.078212290503,1154.0263157894738,2399.0165289256197
962,962,962,2019-08-27,1829.4642857142858,1788.923828125,2158.514677103718,2573.9263456090653,2188.276422764228,1534.9848484848485,2391.0143266475643
963,963,963,2019-08-28,,1857.844282238443,2091.2903225806454,2530.0361842105262,2196.8423772609817,1380.5346534653465,2306.3625
964,964,964,2019-08-29,,1820.6143250688706,2186.0858585858587,2513.4192439862545,2136.6348122866893,1392.0,2411.570588235294
965,965,965,2019-08-30,,1779.123287671233,2173.2475884244373,2569.7493796526055,2110.9,1526.0281690140846,2341.8522167487686
966,966,966,2019-08-31,,1782.7512864493997,2162.7260579064587,2595.9303278688526,2150.079283887468,1122.8125,2300.219931271478
967,967,967,2019-09-01,,1774.4309978768576,2164.8385093167703,2654.5088607594935,2193.1437632135307,1609.5492957746478,2494.391156462585
968,968,968,2019-09-02,,1820.860465116279,2123.0585774058577,2413.285714285714,2094.07250755287,1432.2413793103449,2311.692082111437
969,969,969,2019-09-03,,1805.8356435643564,2148.343137254902,2506.5454545454545,2150.816326530612,1231.175,2328.097087378641
970,970,970,2019-09-04,,1730.7180156657964,2117.7093425605535,2502.093220338983,2131.8205128205127,1683.8085106382978,2379.8582677165355
971,971,971,2019-09-05,,1853.5889145496535,2205.1884816753927,2540.9565217391305,2121.0666666666666,1347.729411764706,2317.6803652968038
972,972,972,2019-09-06,,1789.438432835821,2168.3882352941177,2604.140877598152,2121.5017793594307,1303.5862068965516,2387.988416988417
973,973,973,2019-09-07,,1788.4214123006834,2155.0911602209944,2537.572025052192,2247.196796338673,1565.1309523809523,2391.8447204968943
974,974,974,2019-09-08,,1786.703007518797,2179.212837837838,2483.1229773462783,2109.061784897025,1422.219512195122,2297.5102040816328
975,975,975,2019-09-09,,1782.65234375,2136.2718894009217,2589.496062992126,2062.4195804195806,1380.8,2400.1206896551726
976,976,976,2019-09-10,,1782.095238095238,2199.9479452054793,2511.225063938619,2098.4770642201834,1460.4202898550725,2401.923076923077
977,977,977,2019-09-11,,1813.109965635739,2141.4951219512195,2584.9497354497353,2125.8082595870205,1244.8620689655172,2352.753926701571
978,978,978,2019-09-12,,1749.310421286031,2226.9193083573487,2526.444155844156,2148.173134328358,1386.7551020408164,2421.106707317073
979,979,979,2019-09-13,,1789.348195329087,2123.1865443425077,2573.197080291971,2229.015625,1407.3,2298.2948207171316
980,980,980,2019-09-14,,1796.0224299065421,2174.5542521994134,2533.719376391982,2077.9263803680983,1276.1836734693877,2309.6806722689075
981,981,981,2019-09-15,,1787.6032520325202,2208.1005154639174,2457.880239520958,2071.8367346938776,1511.4603174603174,2360.8367346938776
982,982,982,2019-09-16,,1850.6216216216217,2142.6008583690987,2509.104,2101.978021978022,1441.04,2197.5915492957747
983,983,983,2019-09-17,,1795.1756198347107,2175.858173076923,2602.019230769231,2146.3388429752067,1340.2156862745098,2447.635782747604
984,984,984,2019-09-18,,1806.5390243902439,2262.255,2608.546637744035,2191.2081339712918,1481.0091743119267,2403.906565656566
985,985,985,2019-09-19,,1824.3102189781023,2130.65,2484.410071942446,2195.3542435424356,1470.55,2341.448717948718
986,986,986,2019-09-20,,1793.120218579235,2153.863760217984,2520.093833780161,2115.4719471947196,1445.1875,2298.891089108911
987,987,987,2019-09-21,,1730.2255892255891,2165.584051724138,2528.7268518518517,2075.5108108108107,1189.6458333333333,2342.1645569620255
988,988,988,2019-09-22,,1844.7860262008733,2141.3389830508477,2526.3846153846152,2119.3582089552237,1388.0,2444.0494505494507
989,989,989,2019-09-23,,1756.1402439024391,2145.748148148148,2546.09900990099,2147.2237762237764,1032.0357142857142,2375.3977272727275
990,990,990,2019-09-24,,1767.9096989966556,2190.4325068870526,2597.0877598152424,2154.8148984198647,1347.3529411764705,2388.6169354838707
991,991,991,2019-09-25,,1751.6142506142505,2223.601226993865,2527.443137254902,2203.021875,1525.0142857142857,2338.8881578947367
992,992,992,2019-09-26,,1825.051886792453,2230.6267281105993,2481.846547314578,2108.4456140350876,1144.6,2406.2545454545457
993,993,993,2019-09-27,,1787.431411530815,2141.528455284553,2558.571052631579,2121.349845201238,1326.64,2425.0629921259842
994,994,994,2019-09-28,,1820.492119089317,2172.7760416666665,2584.0618101545256,2111.190058479532,1518.6538461538462,2345.25
995,995,995,2019-09-29,,1796.536231884058,2136.693215339233,2506.8228155339807,2174.4317073170732,1413.8076923076924,2378.2582417582416
996,996,996,2019-10-01,,1678.111111111111,2248.2083333333335,2751.6875,,,2075.125
997,997,997,2019-10-02,,1729.6315789473683,2267.4285714285716,2699.866666666667,2055.2105263157896,,2276.909090909091
998,998,998,2019-10-03,,1726.2608695652175,2204.063063063063,2493.785714285714,2228.3333333333335,,2458.659090909091
999,999,999,2019-10-04,,1717.090909090909,2166.59375,2718.2972972972975,2192.9166666666665,967.5833333333334,2440.125
1000,1000,1000,2019-10-05,,1865.6274509803923,2434.1666666666665,2640.24,2058.3,1556.8275862068965,2465.714285714286
1001,1001,1001,2019-10-06,,1805.5833333333333,2175.5925925925926,2765.3636363636365,2200.65,1724.1538461538462,2378.448275862069
1002,1002,1002,2019-10-07,,1816.3068181818182,2161.2580645161293,2772.9841269841268,2209.1294117647058,1364.4102564102564,2418.4326923076924
1003,1003,1003,2019-10-08,,2125.4210526315787,,2583.0625,2134.9523809523807,,2444.590909090909
1004,1004,1004,2019-10-09,,1765.96,2157.8030303030305,2813.0526315789475,2281.5,2164.5,2703.923076923077
1005,1005,1005,2019-10-10,,2034.7777777777778,2435.0,2695.72,2208.714285714286,,2441.153846153846
1006,1006,1006,2019-10-11,,1593.909090909091,2147.818181818182,2458.814814814815,2239.5,1849.5,2417.4615384615386
1007,1007,1007,2019-10-12,,1675.2173913043478,2500.6,2742.2823529411767,2195.195652173913,1730.08,2474.8518518518517
1008,1008,1008,2019-10-13,,1450.95,2389.6875,2850.9285714285716,2135.0454545454545,,2391.181818181818
1009,1009,1009,2019-10-14,,1770.8636363636363,2137.846153846154,2722.086956521739,,,2582.0
1010,1010,1010,2019-10-15,,1777.6,2323.162162162162,2661.909090909091,2138.6857142857143,,2507.6428571428573
1011,1011,1011,2019-10-17,,1804.8823529411766,2471.7619047619046,2827.7096774193546,2095.6,1566.090909090909,2512.722222222222
1012,1012,1012,2019-10-18,,1918.9565217391305,2187.5,2812.125,1991.5384615384614,,2086.0588235294117
1013,1013,1013,2019-10-19,,1661.8181818181818,2252.2,2767.1,2085.6153846153848,,2565.133333333333
1014,1014,1014,2019-10-22,,1531.6666666666667,2223.0,2774.1,1978.0,2087.0,2547.6923076923076
1015,1015,1015,2019-10-23,,1766.7727272727273,2128.3584905660377,2821.3275862068967,,,
1016,1016,1016,2019-10-25,,1754.780487804878,2183.8947368421054,2551.185185185185,2170.2727272727275,1756.047619047619,2548.764705882353
1017,1017,1017,2019-10-26,,1788.5116279069769,2172.280701754386,2385.9166666666665,,,2521.3636363636365
1018,1018,1018,2019-10-27,,1791.6,,2551.3,2155.4333333333334,,2647.0
1019,1019,1019,2019-10-29,,1647.16,2175.8,2822.795918367347,,,2611.8
1020,1020,1020,2019-10-30,,1662.0833333333333,2274.8823529411766,2573.5555555555557,2155.625,,2483.285714285714
1021,1021,1021,2020-07-23,,1572.1538461538462,,2553.40350877193,2274.176470588235,,2632.133333333333
1022,1022,1022,2020-07-24,,1779.0487804878048,,2590.6967213114754,2161.931854199683,1497.4915254237287,2385.5042372881358
1023,1023,1023,2020-07-25,,1811.7005253940456,,2476.1625766871166,2156.9975757575758,1442.148148148148,2363.401433691756
1024,1024,1024,2020-07-26,,1756.6748466257668,,2535.1471264367815,2159.491961414791,1390.1636363636364,2389.9397993311036
1025,1025,1025,2020-07-27,,1760.3333333333333,,2554.8533333333335,2190.7682403433478,1469.8181818181818,2321.090909090909
1026,1026,1026,2020-07-28,,1814.5657894736842,,2607.555263157895,2185.9086294416243,1228.4375,2425.131054131054
1027,1027,1027,2020-07-29,,1796.3596287703017,,2564.6612903225805,2205.102564102564,1467.8333333333333,2391.024128686327
1028,1028,1028,2020-07-30,,1818.6077844311378,,2468.1136363636365,2138.8959810874703,1643.9574468085107,2218.1439688715955
1029,1029,1029,2020-07-31,,1794.2159827213823,,2473.4591194968552,2120.482815057283,1653.6458333333333,2438.2702702702704
1030,1030,1030,2020-08-01,2236.5833333333335,1686.6439909297053,,2481.946380697051,2194.2507288629736,1516.607594936709,2297.401384083045
1031,1031,1031,2020-08-02,,1842.9156626506024,,2575.3229571984434,2188.454407294833,1597.98,2437.3341836734694
1032,1032,1032,2020-08-03,,1754.9797297297298,,2515.184210526316,2196.214417744917,1487.4117647058824,2451.841379310345
1033,1033,1033,2020-08-04,,1866.8005115089513,,2555.6941896024464,2164.140909090909,1553.7340425531916,2424.75
1034,1034,1034,2020-08-05,,1755.0839694656488,,2498.0027173913045,2120.066420664207,1584.859649122807,2358.619596541787
1035,1035,1035,2020-08-06,,1740.1211453744493,,2511.725631768953,2153.443956043956,1477.3870967741937,2460.7033492822966
1036,1036,1036,2020-08-07,1933.0,1702.867924528302,,2486.7331288343557,2131.0822784810125,1745.1619047619047,2307.6974063400576
1037,1037,1037,2020-08-08,1823.375,1775.4782608695652,,2495.052036199095,2198.7693282636246,1229.0,2390.442786069652
1038,1038,1038,2020-08-09,2015.8333333333333,1870.6503198294242,,2551.5629820051413,2178.4663120567375,1404.4153846153847,2409.451327433628
1039,1039,1039,2020-08-10,1617.3333333333333,1729.6218097447795,,2501.9529914529912,2132.252440725244,1476.2272727272727,2380.8489583333335
1040,1040,1040,2020-08-11,,1717.12271973466,,2552.922636103152,2129.5553691275168,1380.8387096774193,2342.8028985507244
1041,1041,1041,2020-08-12,1839.2666666666667,1764.8045540796963,,2518.8164383561643,2132.0451612903225,1506.9202127659576,2301.63141025641
1042,1042,1042,2020-08-13,1877.391304347826,1765.8464419475656,,2490.8098159509204,2156.2996632996633,1586.607142857143,2506.478873239437
1043,1043,1043,2020-08-14,1749.7857142857142,1743.7239130434782,,2556.0043103448274,2185.853846153846,1349.2083333333333,2384.546712802768
1044,1044,1044,2020-08-15,,1785.7473684210527,,2432.523316062176,2146.24133148405,1545.2954545454545,2393.54609929078
1045,1045,1045,2020-08-16,1716.4285714285713,1792.668292682927,,2615.1948529411766,2128.1174899866487,1229.1627906976744,2384.6490683229813
1046,1046,1046,2020-08-17,,1747.7877697841727,,2444.5731414868105,2135.6330708661417,1503.0098039215686,2325.245901639344
1047,1047,1047,2020-08-18,1879.8181818181818,1783.7613636363637,,2542.5187319884726,2226.606118546845,1505.731884057971,2415.5899581589956
1048,1048,1048,2020-08-19,1697.0,1766.00624024961,,2602.2195652173914,2183.6721311475408,1441.2923076923078,2424.6503067484664
1049,1049,1049,2020-08-20,,1784.921933085502,,2499.3403141361255,2154.915789473684,1400.7444444444445,2384.8663793103447
1050,1050,1050,2020-08-21,,1793.8926829268294,,2522.5964391691396,2096.591700133869,1269.953488372093,2347.5634218289088
1051,1051,1051,2020-08-22,,1761.9858267716536,,2558.874659400545,2145.5403645833335,1451.2266666666667,2342.501347708895
1052,1052,1052,2020-08-23,1962.090909090909,1713.9934065934067,,2521.9003436426115,2178.727619047619,1641.1466666666668,2448.1166077738517
1053,1053,1053,2020-08-24,1599.4375,1759.1688311688313,,2668.969111969112,2166.164904862579,1348.051724137931,2466.8731707317074
1054,1054,1054,2020-08-25,,1699.33014354067,,2609.2971311475408,2142.3611111111113,1034.8846153846155,2375.910204081633
1055,1055,1055,2020-08-26,,1758.2991689750693,,2441.5,2117.6181818181817,1555.3902439024391,2336.0087719298244
1056,1056,1056,2020-08-27,,1794.918699186992,,2577.323529411765,2170.9644268774705,1421.0857142857142,2438.4592592592594
1057,1057,1057,2020-08-28,1847.125,1773.5495207667732,,2528.1170731707316,2174.7193548387095,1431.53125,2324.0625
1058,1058,1058,2020-08-29,2121.285714285714,1757.7101167315175,,2463.702875399361,2117.1860696517415,1421.5913978494623,2410.4139650872817
1059,1059,1059,2020-08-30,,1718.1734317343173,,2569.504109589041,2177.2650887573964,1500.2941176470588,2353.723247232472
1060,1060,1060,2020-08-31,,1776.6084788029925,,2604.4166666666665,2144.515,1435.3333333333333,2342.0086206896553
1061,1061,1061,2020-09-01,2083.233333333333,1742.6851851851852,,2527.906403940887,2111.5,1295.8051948051948,2345.6408450704225
1062,1062,1062,2020-09-02,,1735.276688453159,,2550.2244224422443,2182.564935064935,1591.7307692307693,2378.1428571428573
1063,1063,1063,2020-09-03,1955.0,1810.9641434262949,,2521.1898734177216,2195.3720930232557,1363.6315789473683,2367.176470588235
1064,1064,1064,2020-09-04,2388.5,1786.1659324522761,,2593.592857142857,2154.8199802176064,1461.703125,2393.153846153846
1065,1065,1065,2020-09-05,,1778.677037037037,,2578.526086956522,2145.851798561151,1487.0864197530864,2382.1075697211154
1066,1066,1066,2020-09-06,,1697.6729559748428,,2579.719798657718,2195.0040376850607,1290.6753246753246,2431.861344537815
1067,1067,1067,2020-09-07,,1786.5628140703518,,2502.7763157894738,2166.6620553359685,1640.4791666666667,2304.8841698841698
1068,1068,1068,2020-09-08,1925.6666666666667,1766.6511627906978,,2502.6778350515465,2147.6196531791907,1490.0666666666666,2393.0055096418732
1069,1069,1069,2020-09-09,,1732.2776572668113,,2537.7128712871286,2166.9399656946825,1259.4782608695652,2576.867298578199
1070,1070,1070,2020-09-10,,1701.0983050847458,,2575.3424242424244,2184.967741935484,1620.921052631579,2324.109090909091
1071,1071,1071,2020-09-11,1864.2727272727273,1696.0018903591683,,2484.8578680203045,2135.1526315789474,1410.22,2355.0135135135133
1072,1072,1072,2020-09-12,,1718.8713692946058,,2581.6949806949806,2143.175925925926,1303.7567567567567,2318.308056872038
1073,1073,1073,2020-09-13,1998.3333333333333,1747.0091074681238,,2449.7036199095023,2167.3940217391305,1819.1960784313726,2385.8052434456927
1074,1074,1074,2020-09-14,,1909.126712328767,,2556.225,2233.79185520362,1174.658536585366,2572.205673758865
1075,1075,1075,2020-09-15,1767.0,1719.4351464435147,,2436.055194805195,2104.951351351351,1537.1,2434.352
1076,1076,1076,2020-09-16,,1711.325865580448,,2579.0045871559632,2174.9548660084624,1362.581818181818,2322.576612903226
1077,1077,1077,2020-09-17,,1784.0455764075068,,2523.289562289562,2189.4741532976827,1414.8333333333333,2373.121848739496
1078,1078,1078,2020-09-18,1812.2333333333333,1742.5415282392028,,2501.317028985507,2104.8301343570056,1543.4605263157894,2324.5521235521237
1079,1079,1079,2020-09-19,,1783.9826254826255,,2559.310975609756,2145.2090761750405,1404.6904761904761,2453.1191222570533
1080,1080,1080,2020-09-20,,1838.4293680297399,,2534.1338582677167,2194.9611650485435,1463.2456140350878,2393.5897435897436
1081,1081,1081,2020-09-21,,1782.4179566563469,,2553.6052631578946,2178.5086206896553,1434.5616438356165,2332.542056074766
1082,1082,1082,2020-09-22,,1739.7830882352941,,2632.9002320185614,2211.227912932138,1379.5576923076924,2453.154811715481
1083,1083,1083,2020-09-23,2007.4285714285713,1736.3325892857142,,2493.5069124423962,2077.4868421052633,1337.6293103448277,2373.851145038168
1084,1084,1084,2020-09-24,,1739.44,,2387.647302904564,2145.4682274247493,1557.3548387096773,2421.6521739130435
1085,1085,1085,2020-09-25,,1769.1368209255534,,2545.035532994924,2152.2645161290325,1382.7446808510638,2421.817232375979
1086,1086,1086,2020-09-26,,1744.959595959596,,2576.0343137254904,2144.0582524271845,1532.8805970149253,2357.9457831325303
