,name_last,name_first,key_mlbam,spin_low_conf,spin_high_conf,spin_difference_conf,%k conf_low,%k conf_high,%k difference_conf,%K mean,spin rate mean
873,kontos,george,502004,1551.2715,1558.2999,7.0283537,0.005536167,0.00666051,0.001124343,0.0060983384,1554.7858
874,kopech,michael,656629,2085.772,2126.3743,40.60235,0.011660972,0.013327222,0.0016662506,0.0124940965,2106.0732
875,kowar,jackson,663804,2310.1162,2335.9663,25.850262,0.015027067,0.016980927,0.001953861,0.016003998,2323.0413
876,kranick,max,668820,1926.3844,1953.3508,26.966331,0.057879686,0.08491261,0.02703293,0.07139615,1939.8676
877,kratz,erik,456124,1951.3687,2005.0249,53.65617,0.014624661,0.01640209,0.0017774281,0.015513375,1978.1968
878,krehbiel,joey,607216,2402.653,2421.1255,18.472424,0.041614868,0.050415054,0.008800185,0.04601496,2411.8892
879,kremer,dean,665152,2229.0315,2247.8381,18.806715,0.062430203,0.08717877,0.024748567,0.074804485,2238.4348
880,kriske,brooks,621139,2136.4592,2154.0527,17.593388,0.014190467,0.016463961,0.0022734946,0.015327214,2145.2559
881,krol,ian,571871,2111.0874,2137.7664,26.67906,0.0340543,0.05109591,0.017041609,0.042575106,2124.4268
882,kuhl,chad,641771,2434.2595,2477.7454,43.485836,0.013132989,0.014868288,0.0017352985,0.014000638,2456.0024
883,kuhnel,joel,669270,2040.0996,2076.8303,36.73077,0.02514195,0.034433205,0.009291254,0.029787578,2058.465
884,la stella,tommy,600303,2395.3464,2415.064,19.717596,0.03879314,0.054292817,0.015499677,0.046542976,2405.205
885,labourt,jairo,607951,1884.2369,1928.4678,44.230778,0.013249085,0.015207614,0.0019585285,0.01422835,1906.3524
886,lackey,john,407793,1409.4034,1436.7216,27.318075,0.0043015177,0.0052693957,0.00096787815,0.0047854567,1423.0625
887,ladendorf,tyler,502285,1944.5249,1974.9907,30.46586,0.058627278,0.079182565,0.020555284,0.06890492,1959.7578
888,laffey,aaron,444836,2221.6199,2246.2935,24.673576,0.014205778,0.017891865,0.0036860863,0.01604882,2233.9568
889,lafromboise,bobby,489039,2022.8134,2062.1096,39.296204,0.087918825,0.12340381,0.035484985,0.10566132,2042.4614
890,lail,brady,621078,2314.9502,2349.7366,34.78639,0.062462274,0.08918943,0.026727153,0.075825855,2332.3433
891,lakins,travis,664042,2193.3308,2217.3538,24.023033,0.074279845,0.10114766,0.02686782,0.08771375,2205.3423
892,lamarre,ryan,534606,2103.662,2123.3206,19.658329,0.013643327,0.015246782,0.0016034555,0.014445054,2113.4912
893,lamb,john,543424,1995.0374,2057.3794,62.341915,0.017315688,0.019230304,0.0019146164,0.018272996,2026.2084
894,lambert,jimmy,669424,1788.912,1829.3336,40.421623,0.015672922,0.01774562,0.0020726973,0.01670927,1809.1228
895,lambert,peter,663567,2294.637,2310.7632,16.126223,0.029137136,0.050812807,0.02167567,0.039974973,2302.7
896,lamet,dinelson,659275,2147.4229,2183.2134,35.790615,0.050011072,0.06996392,0.019952843,0.059987493,2165.318
897,lange,alex,656638,2292.0115,2329.6804,37.668915,0.06631072,0.09236034,0.026049625,0.079335526,2310.846
898,laroche,adam,425560,1874.6561,1952.3085,77.652374,0.01582196,0.017858246,0.002036288,0.016840104,1913.4823
899,latos,mat,502009,1861.8207,1917.5127,55.69205,0.0116420835,0.012840104,0.0011980213,0.012241093,1889.6666
900,lauer,eric,641778,2301.3108,2329.0825,27.77189,0.073772974,0.10004173,0.02626876,0.08690735,2315.1968
901,law,derek,571882,2039.8042,2068.9158,29.11151,0.077000484,0.10352003,0.02651954,0.09026025,2054.3599
902,lawrence,casey,596271,1768.8953,1784.6188,15.723504,0.014291462,0.016149009,0.0018575473,0.015220235,1776.757
903,lawrence,justin,664875,2080.1475,2143.9626,63.815216,0.08246,0.115115814,0.032655817,0.098787904,2112.0552
904,layne,tommy,518927,2254.652,2289.5496,34.897427,0.041477565,0.059694625,0.01821706,0.050586097,2272.1008
905,lazo,raudel,612272,2013.0171,2051.6792,38.662006,0.013033542,0.014744665,0.0017111229,0.013889103,2032.3481
906,leake,mike,502190,2068.208,2095.6982,27.490229,0.073104635,0.10151905,0.02841441,0.08731184,2081.9531
907,leathersich,jack,605333,2324.8503,2357.959,33.108715,0.08117857,0.11000835,0.028829783,0.09559346,2341.4045
908,leblanc,wade,453281,2321.5293,2375.577,54.047657,0.014632313,0.016366374,0.0017340609,0.015499342,2348.5532
909,leclerc,jose,600917,2422.585,2449.0444,26.459557,0.07197183,0.09921657,0.027244734,0.0855942,2435.8147
910,lecure,sam,459967,2221.1077,2243.2087,22.101067,0.014862698,0.024643417,0.00978072,0.019753058,2232.1582
911,lee,c. c.,547348,2265.2324,2297.673,32.44071,0.07611237,0.10314524,0.027032878,0.0896288,2281.4526
912,lee,zach,545346,2031.019,2042.7949,11.775847,0.018108733,0.020389246,0.002280513,0.019248988,2036.907
913,leibrandt,brandon,605335,2187.6233,2209.5476,21.924343,0.017156223,0.01967675,0.0025205275,0.018416487,2198.5854
914,leiter,mark,643410,2045.9655,2080.218,34.25252,0.080148235,0.10907452,0.028926283,0.09461138,2063.0918
915,leon,arcenio,455376,2404.6729,2448.613,43.940205,0.0009051164,0.001436804,0.0005316876,0.0011709601,2426.6428
916,leon,arnold,504186,2411.9556,2430.2344,18.278753,0.01481497,0.016555028,0.0017400588,0.015685,2421.095
917,leon,sandy,506702,1435.6675,1463.9817,28.314257,0.0075225625,0.008669876,0.0011473132,0.008096219,1449.8246
918,leone,dominic,608678,2394.4724,2418.572,24.099585,0.013921266,0.01567948,0.0017582148,0.014800373,2406.5222
919,lester,jon,452657,2068.0125,2093.2092,25.196737,0.07352621,0.10118847,0.02766226,0.08735734,2080.6108
920,lewicki,artie,592499,2151.201,2188.528,37.327213,0.04526419,0.06404771,0.018783519,0.054655947,2169.8645
921,lewis,colby,407890,2023.6042,2052.5894,28.985104,0.014720017,0.01668411,0.0019640913,0.015702063,2038.0968
922,leyer,robinson,622490,2176.4062,2200.477,24.070663,0.0707832,0.097246975,0.026463779,0.08401509,2188.4417
923,liberatore,adam,571893,2226.8613,2252.558,25.696863,0.015029417,0.019919744,0.004890327,0.01747458,2239.7097
924,light,pat,572990,2421.942,2441.403,19.461275,0.015621276,0.01740371,0.0017824353,0.016512495,2431.6724
925,lin,tzu-wei,624407,2472.7798,2489.6282,16.84824,0.0666506,0.092082925,0.025432324,0.07936676,2481.204
926,lincecum,tim,453311,2049.6392,2073.886,24.24702,0.06088903,0.085091636,0.024202602,0.072990336,2061.7625
927,lindblom,josh,458676,1992.8193,2025.9214,33.10209,0.07039947,0.09135754,0.020958066,0.0808785,2009.3704
928,lindgren,jacob,605338,2281.618,2317.4204,35.802586,0.06796061,0.09402303,0.026062418,0.08099182,2299.519
929,liriano,francisco,434538,1867.5642,1930.7511,63.186787,0.012854019,0.014453046,0.0015990274,0.013653533,1899.1577
930,littell,zack,641793,2412.2625,2439.5332,27.270763,0.013973767,0.015842868,0.0018691012,0.0149083175,2425.8977
931,lively,ben,594902,2226.4797,2252.2524,25.772703,0.018952794,0.02167136,0.0027185662,0.020312078,2239.366
932,liz,radhames,467785,1432.5319,1449.1045,16.572552,0.005159543,0.006291452,0.0011319089,0.0057254974,1440.8182
933,llovera,mauricio,661440,2098.321,2117.3535,19.032532,0.047761824,0.06658569,0.018823868,0.05717376,2107.8374
934,lloyd,kyle,643414,2458.5557,2483.1238,24.568136,0.015300619,0.017195152,0.0018945333,0.016247885,2470.8398
935,loaisiga,jonathan,642528,2129.5447,2147.848,18.303225,0.07287008,0.09791373,0.025043646,0.0853919,2138.6963
936,lobstein,kyle,543456,2118.0518,2155.1238,37.071964,0.047578137,0.063984856,0.016406722,0.0557815,2136.588
937,locke,jeff,502046,2161.5889,2177.6443,16.05531,0.014136812,0.015993517,0.0018567047,0.015065164,2169.6167
938,lockett,walker,621141,2114.6438,2132.3596,17.715853,0.013988573,0.015734341,0.0017457682,0.014861457,2123.5017
939,loewen,adam,429400,2296.247,2313.4692,17.221966,0.011795006,0.0133331185,0.0015381131,0.012564062,2304.8582
940,logan,boone,457429,2358.05,2380.5364,22.486307,0.014090531,0.015967835,0.0018773053,0.015029183,2369.2932
941,lohse,kyle,346798,2265.176,2288.5305,23.354462,0.016647259,0.025602324,0.008955065,0.021124791,2276.8533
942,long,sammy,669674,2471.885,2505.5266,33.641666,0.01526574,0.017288819,0.0020230778,0.01627728,2488.7058
943,lopes,tim,621005,2088.069,2101.3809,13.311575,0.008634577,0.009862429,0.0012278536,0.009248503,2094.725
944,lopez,javier,425657,2284.3638,2308.473,24.109167,0.06276599,0.08494838,0.022182388,0.07385719,2296.4182
945,lopez,jorge,605347,2267.2878,2301.7256,34.43778,0.056962512,0.079194754,0.022232242,0.06807863,2284.5068
946,lopez,pablo,641154,1987.6562,2018.5814,30.92518,0.08307536,0.115042865,0.03196751,0.09905911,2003.1189
947,lopez,reynaldo,625643,2199.8752,2228.5747,28.699549,0.012834514,0.014275542,0.0014410292,0.0135550285,2214.225
948,lópez,yoan,661255,1813.4717,1859.8373,46.365543,0.021520298,0.026747396,0.0052270982,0.024133848,1836.6544
949,lorenzen,michael,547179,2039.8315,2080.5925,40.76088,0.013748044,0.015496584,0.0017485396,0.014622314,2060.212
950,loup,aaron,571901,2281.1929,2297.7024,16.509441,0.017297696,0.019560479,0.0022627825,0.018429087,2289.4475
951,lovelady,richard,663992,2268.2961,2304.3545,36.058346,0.07866724,0.10767075,0.029003508,0.09316899,2286.3254
952,lowe,mark,450275,1979.6437,2014.1472,34.50353,0.014557916,0.01638127,0.0018233535,0.015469593,1996.8954
953,lowther,zac,675912,1542.1533,1549.4467,7.2932577,0.0077314656,0.009173296,0.0014418305,0.008452381,1545.8
954,lucas,josh,572998,2235.6548,2253.9746,18.319958,0.07410272,0.100730315,0.026627587,0.08741652,2244.8147
955,lucchesi,joey,664192,1801.4938,1827.9841,26.49044,0.015301176,0.023075845,0.007774669,0.01918851,1814.7389
956,luciano,elvis,672773,2210.5479,2246.5251,35.977356,0.015794616,0.018580955,0.0027863383,0.017187785,2228.5364
957,luebke,cory,458537,2177.3638,2214.5044,37.140778,0.08416021,0.1145954,0.03043519,0.0993778,2195.934
958,luetge,lucas,476595,1958.4882,1975.5797,17.09164,0.06527885,0.09108331,0.025804454,0.07818108,1967.0339
959,lugo,seth,607625,2139.402,2159.6123,20.21008,0.029016698,0.04004608,0.011029383,0.03453139,2149.5073
960,luzardo,jesus,666200,1854.2183,1913.702,59.483734,0.012109239,0.0139256315,0.0018163932,0.013017435,1883.9601
961,lyles,jordan,543475,2325.6675,2349.6838,24.016317,0.069025055,0.09387616,0.024851112,0.081450604,2337.6758
962,lynch,daniel,663738,2116.1963,2154.19,37.9938,0.013862609,0.015661575,0.001798965,0.014762091,2135.193
963,lynn,lance,458681,2195.9866,2240.4087,44.42224,0.013685352,0.015338921,0.0016535686,0.014512137,2218.1978
964,lyons,tyler,544928,2029.3727,2063.9778,34.605053,0.022778736,0.033581357,0.010802622,0.028180048,2046.6753
965,machado,andres,600921,2515.9746,2561.369,45.394325,0.021054085,0.033923164,0.012869078,0.027488625,2538.6716
966,machi,jean,466948,2526.7695,2552.0955,25.325994,0.015832342,0.018135106,0.0023027628,0.016983723,2539.4326
967,maddox,austin,545348,2421.8455,2458.418,36.572483,0.033606958,0.047994155,0.014387197,0.040800557,2440.1318
968,madero,luis,650347,2366.3054,2396.3237,30.018078,0.012176751,0.01381042,0.0016336694,0.012993585,2381.3147
969,madson,ryan,425492,1974.7942,2021.632,46.83778,0.0265282,0.041750498,0.0152223,0.03413935,1998.2131
970,maeda,kenta,628317,2300.0752,2332.3743,32.299225,0.06764979,0.09118565,0.023535866,0.07941772,2316.2246
971,magill,matt,543483,1940.313,1977.9387,37.625683,0.015240264,0.01721441,0.0019741468,0.016227337,1959.1259
972,magnifico,damien,571911,1739.7712,1765.0212,25.24991,0.013591736,0.0153694255,0.0017776905,0.014480581,1752.3962
973,mahle,greg,657670,597.50665,672.3525,74.845795,0.011210054,0.013002293,0.001792239,0.012106174,634.92957
974,mahle,tyler,641816,1480.1881,1492.3119,12.123712,0.0028902863,0.0036886611,0.0007983747,0.0032894737,1486.25
975,maile,luke,571912,1845.3044,1876.8315,31.527037,0.014881284,0.01690047,0.002019187,0.015890878,1861.068
976,makita,kazuhisa,628318,2394.1606,2417.8706,23.70997,0.014461701,0.016264312,0.0018026102,0.015363006,2406.0156
977,manaea,sean,640455,1905.732,1951.7897,46.057693,0.010889053,0.012785386,0.0018963332,0.01183722,1928.7609
978,maness,seth,595307,2119.1453,2145.6025,26.457209,0.015170282,0.017147148,0.0019768663,0.016158715,2132.3738
979,mann,brandon,448167,1921.0328,1968.1023,47.069424,0.011382304,0.013032495,0.0016501909,0.012207399,1944.5676
980,manning,matt,666159,2507.783,2527.456,19.673296,0.0142105445,0.01592194,0.0017113938,0.015066241,2517.6196
981,manoah,alek,666201,2174.6008,2203.821,29.220272,0.012479349,0.014219767,0.0017404184,0.013349558,2189.211
982,manship,jeff,453249,2130.698,2169.3833,38.685413,0.07195406,0.09699703,0.025042979,0.08447554,2150.0405
983,mantiply,joe,573009,2504.3513,2525.9749,21.623587,0.013551041,0.015132328,0.0015812872,0.014341684,2515.163
984,maples,dillon,596027,2169.8523,2195.5151,25.66288,0.03935115,0.055303812,0.015952662,0.04732748,2182.6836
985,marcum,shaun,451788,2407.0215,2430.013,22.991459,0.02657959,0.03793645,0.01135686,0.03225802,2418.517
986,margevicius,nick,676606,2305.1497,2316.38,11.230193,0.006735469,0.008088142,0.0013526722,0.0074118054,2310.7646
987,marimon,sugar ray,516970,2112.1384,2128.2615,16.123146,0.002469495,0.0032447907,0.0007752956,0.0028571428,2120.2
988,marinez,jhan,501697,2143.7676,2182.625,38.85751,0.06546181,0.08947284,0.02401103,0.07746732,2163.1963
989,mariot,michael,592527,2862.4626,2898.6675,36.204796,0.014038782,0.015837265,0.001798484,0.014938023,2880.5652
990,markel,parker,571917,2168.2751,2183.2183,14.943037,0.02310312,0.02796514,0.0048620193,0.02553413,2175.7466
991,marks,justin,476123,2147.501,2172.4202,24.919292,0.06570079,0.08917738,0.023476586,0.077439085,2159.9604
992,marksberry,matt,621408,2178.4402,2213.8977,35.457527,0.023972923,0.028317546,0.004344623,0.026145235,2196.169
993,marquez,brailyn,666622,1484.076,1509.3525,25.276466,0.0058019846,0.0068615424,0.0010595577,0.0063317637,1496.7142
994,marquez,german,608566,2249.4644,2296.3035,46.83919,0.068467565,0.094329044,0.025861477,0.0813983,2272.8838
995,marquis,jason,150302,2014.3597,2055.7307,41.37089,0.06032634,0.07713454,0.0168082,0.06873044,2035.0453
996,marshall,evan,605359,2277.726,2331.9385,54.21228,0.06824989,0.09100993,0.02276004,0.07962991,2304.8323
997,marte,kelvin,517629,2261.491,2275.275,13.783791,0.030605305,0.03767861,0.007073306,0.034141958,2268.383
998,martes,francis,642564,2316.89,2339.9673,23.077524,0.029672656,0.03923439,0.009561732,0.034453522,2328.4285
999,martin,brett,656685,2434.0518,2459.886,25.834242,0.014917058,0.016881416,0.0019643577,0.015899237,2446.969
1000,martin,chris,455119,2366.9866,2420.4482,53.461605,0.044058472,0.064160995,0.02010252,0.054109734,2393.7175
1001,martin,cody,592533,2119.0276,2159.5237,40.496044,0.08164164,0.10949064,0.027849,0.09556614,2139.2756
1002,martin,corbin,656686,1872.6542,1896.5958,23.9416,0.009283476,0.010560676,0.0012772006,0.009922076,1884.625
1003,martin,kyle,573016,2102.5522,2131.3347,28.782572,0.017614214,0.021049567,0.0034353524,0.01933189,2116.9434
1004,martín,leonys,547982,2137.4272,2172.607,35.179703,0.06617703,0.09058931,0.024412278,0.07838317,2155.017
1005,martin,rafael,514669,2184.72,2214.4941,29.7743,0.011127847,0.012782625,0.0016547777,0.011955236,2199.607
1006,martin,russell,431145,2013.2244,2023.0232,9.798766,0.0048452453,0.005741234,0.0008959884,0.00529324,2018.1238
1007,martinez,carlos,593372,2407.8616,2446.6116,38.750065,0.013294921,0.015001946,0.0017070244,0.014148434,2427.2366
1008,martinez,michael,492841,2159.9487,2186.7256,26.77675,0.018420292,0.020856578,0.0024362863,0.019638434,2173.3372
1009,martinez,nick,607259,1965.4269,1977.6075,12.180702,0.0075366804,0.008767189,0.0012305094,0.008151935,1971.5172
1010,martini,nick,605361,2424.2046,2446.9624,22.757872,0.01643892,0.018471502,0.002032582,0.01745521,2435.5835
1011,marvel,james,621086,2243.232,2262.9224,19.69024,0.01486295,0.019598221,0.0047352705,0.017230585,2253.0771
1012,masset,nick,434665,2327.5527,2357.9197,30.366854,0.059177514,0.08219948,0.02302196,0.07068849,2342.736
1013,masterson,justin,475416,1874.67,1913.4695,38.799442,0.01745967,0.020112196,0.0026525268,0.018785933,1894.0697
1014,mateo,marcos,456496,2258.9692,2300.3672,41.39782,0.023784729,0.03745643,0.013671702,0.03062058,2279.6682
1015,mathis,jeff,425772,2222.6013,2244.4607,21.859222,0.014936079,0.016925992,0.0019899136,0.015931036,2233.531
1016,mathisen,wyatt,621500,1989.9229,2013.3774,23.454575,0.012900543,0.014667639,0.0017670952,0.013784091,2001.6501
1017,maton,nick,665155,1685.085,1703.3287,18.243765,0.009531127,0.010807082,0.0012759548,0.010169105,1694.2069
1018,maton,phil,664208,1782.987,1798.3462,15.359147,0.011694245,0.01308183,0.0013875852,0.0123880375,1790.6666
1019,mattheus,ryan,458919,2082.2058,2105.277,23.071285,0.014061234,0.01589724,0.0018360069,0.014979238,2093.7415
1020,mattson,isaac,676755,1812.6671,1822.8981,10.230942,0.008243609,0.009313545,0.0010699355,0.008778577,1817.7826
1021,matusz,brian,451085,2270.2385,2302.0676,31.829199,0.016052928,0.018046474,0.0019935456,0.017049702,2286.153
1022,matz,steven,571927,2539.6006,2565.768,26.16742,0.014300339,0.018558249,0.0042579104,0.016429294,2552.6843
1023,matzek,tyler,554431,2025.0409,2048.4448,23.403809,0.026689798,0.0313157,0.004625902,0.029002748,2036.7428
1024,maurer,brandon,543506,2263.9314,2320.1763,56.244816,0.05839226,0.082648955,0.024256693,0.07052061,2292.054
1025,may,dustin,669160,2175.978,2193.2087,17.230822,0.01411694,0.01588142,0.0017644782,0.014999179,2184.5935
1026,may,trevor,543507,2028.8309,2055.2158,26.384851,0.013482478,0.015415839,0.0019333602,0.014449159,2042.0233
1027,mayers,mike,594577,2195.118,2215.897,20.779133,0.011902516,0.013413969,0.0015114538,0.012658242,2205.5073
1028,mayfield,jack,608686,2392.0278,2426.0847,34.05681,0.07957238,0.108160645,0.028588265,0.09386651,2409.0564
1029,mayza,tim,641835,2334.2234,2362.7603,28.53703,0.01593225,0.017967328,0.002035077,0.01694979,2348.492
1030,mazza,chris,607391,1162.2682,1178.7318,16.463652,0.0,0.0,0.0,0.0,1170.5
1031,mazzaro,vin,476570,1973.1006,2019.3994,46.29876,0.07748246,0.10280535,0.025322892,0.090143904,1996.25
1032,mazzoni,cory,543508,2296.151,2313.597,17.446049,0.015163783,0.017064037,0.0019002543,0.016113909,2304.874
1033,mcallister,zach,502083,2367.5837,2387.7007,20.116837,0.015131106,0.01694831,0.001817206,0.016039709,2377.642
1034,mccarthy,brandon,435221,2160.1067,2178.6301,18.52346,0.067728035,0.09257651,0.02484848,0.08015227,2169.3684
1035,mccarthy,kevin,641838,2323.631,2354.6997,31.068598,0.030771583,0.03692938,0.006157797,0.033850484,2339.1655
1036,mcclain,reggie,596035,2742.4648,2770.3306,27.865723,0.014285034,0.016066175,0.0017811415,0.015175604,2756.3977
1037,mcclanahan,shane,663556,2189.7307,2218.8877,29.15699,0.03853452,0.058706496,0.020171976,0.048620507,2204.309
1038,mccreery,adam,607030,2115.1736,2133.7483,18.574617,0.013882806,0.016085465,0.0022026587,0.014984135,2124.461
1039,mccullers,lance,621121,2434.8687,2457.2505,22.38178,0.015204497,0.016966272,0.0017617744,0.016085384,2446.0596
1040,mcfarland,t. j.,519008,2567.542,2596.9834,29.441425,0.026332874,0.032707162,0.0063742897,0.029520018,2582.2627
1041,mcgee,jake,459429,2018.1608,2054.814,36.653263,0.06014549,0.08127583,0.021130342,0.07071066,2036.4874
1042,mcgough,scott,543518,2304.9146,2344.9836,40.068954,0.06702221,0.09154473,0.024522526,0.07928347,2324.9492
1043,mcgowan,dustin,430661,2278.4412,2310.7258,32.284496,0.011983258,0.01359387,0.0016106123,0.012788564,2294.5835
1044,mcgowan,kevin,641850,1604.8943,1616.4526,11.558415,0.007268134,0.008487812,0.0012196786,0.007877973,1610.6735
1045,mcgowin,kyle,641851,2156.7908,2181.6455,24.854645,0.014000171,0.015837235,0.0018370646,0.014918704,2169.2183
1046,mcgrath,kyle,657681,2171.9531,2211.2341,39.281178,0.07366553,0.10099715,0.027331622,0.08733134,2191.5935
1047,mcguire,deck,592547,2234.27,2251.7632,17.49318,0.07770661,0.10736925,0.029662643,0.09253793,2243.0166
1048,mchugh,collin,543521,2582.9082,2638.8606,55.95245,0.013731768,0.0153895775,0.001657809,0.014560673,2610.8845
1049,mckay,brendan,656713,2071.529,2105.0066,33.47748,0.07178042,0.09806538,0.02628495,0.084922895,2088.2678
1050,mckay,david,641853,2032.4434,2045.7472,13.303809,0.012670447,0.013944063,0.0012736161,0.013307255,2039.0952
1051,mckenzie,triston,663474,2587.3362,2609.3074,21.9712,0.014672833,0.016417049,0.001744216,0.015544941,2598.3218
1052,mckirahan,andrew,605374,2148.893,2174.0168,25.123806,0.05968967,0.08263367,0.022943996,0.07116167,2161.455
1053,mcrae,alex,656725,1820.172,1866.7859,46.613926,0.01485366,0.016558385,0.0017047249,0.015706021,1843.4789
1054,means,john,607644,2253.8254,2301.4392,47.613808,0.07406205,0.10047337,0.026411317,0.087267704,2277.6323
1055,mears,nick,683232,2086.8833,2126.3625,39.47928,0.0649513,0.09013056,0.025179254,0.07754093,2106.6228
1056,medina,adonis,658431,2370.39,2407.7295,37.339508,0.015840322,0.023860967,0.008020645,0.019850645,2389.0598
1057,medina,yoervis,500721,2130.5784,2163.9316,33.353325,0.06519287,0.089948684,0.024755815,0.07757077,2147.255
1058,medlen,kris,450665,2277.7517,2308.043,30.291348,0.060841527,0.080853604,0.020012079,0.07084756,2292.8975
1059,megill,trevor,656730,2203.7703,2232.617,28.846663,0.014444138,0.016950851,0.0025067127,0.015697494,2218.1936
1060,megill,tylor,656731,2381.4546,2440.0554,58.600864,0.014487133,0.016307158,0.0018200256,0.015397146,2410.755
1061,meisinger,ryan,664682,2131.0603,2159.4402,28.380077,0.054284066,0.072973154,0.01868909,0.063628614,2145.2502
1062,mejia,adalberto,606167,2243.1038,2277.0444,33.94071,0.019225756,0.024567435,0.005341679,0.021896595,2260.074
1063,mejia,francisco,642336,2060.8303,2084.8682,24.037825,0.066538885,0.09239326,0.02585437,0.079466075,2072.849
1064,mejia,humberto,650668,1955.2458,2002.6533,47.407402,0.012738256,0.014482362,0.001744107,0.013610309,1978.9496
1065,mejia,j. c.,650496,2145.4045,2181.1133,35.70886,0.06617186,0.09046998,0.024298111,0.07832092,2163.2588
1066,mejia,jenrry,516769,2236.1257,2265.3367,29.210958,0.013539209,0.015179731,0.0016405218,0.01435947,2250.7312
1067,melancon,mark,453343,2073.7698,2120.4158,46.6459,0.010776144,0.012535375,0.00175923,0.01165576,2097.0928
1068,mella,keury,622492,2230.45,2253.0652,22.615314,0.015581156,0.01779363,0.002212473,0.016687393,2241.7576
1069,melville,tim,543532,2187.6091,2224.9448,37.335667,0.016234286,0.017918615,0.0016843269,0.01707645,2206.277
1070,mendez,roman,542669,2098.3232,2143.9087,45.58545,0.0142664015,0.015817614,0.0015512129,0.015042008,2121.116
1071,mendez,yohander,622795,2024.8556,2060.3018,35.446323,0.064908445,0.09107338,0.026164938,0.07799091,2042.5787
1072,mendick,danny,664901,2172.6565,2223.159,50.50237,0.014434983,0.016282054,0.0018470705,0.015358519,2197.9077
1073,menez,conner,669214,1483.6049,1496.6451,13.0404,0.008067536,0.009089153,0.0010216172,0.008578345,1490.125
1074,mengden,daniel,596043,2012.3767,2053.861,41.484386,0.013290859,0.015158693,0.001867835,0.014224776,2033.1189
1075,mercedes,yermin,606213,2288.5986,2340.4988,51.900112,0.04243873,0.06119996,0.018761227,0.051819343,2314.5486
1076,merritt,ryan,607320,2133.3005,2161.6523,28.351824,0.013748761,0.015607958,0.0018591961,0.014678359,2147.4766
1077,merryweather,julian,657240,2405.722,2432.6868,26.96473,0.07427175,0.10082099,0.026549237,0.08754637,2419.2043
1078,meyer,alex,543542,2105.2356,2150.94,45.704212,0.067873545,0.0922501,0.024376556,0.08006182,2128.088
1079,meyer,ben,656738,2054.2227,2078.3398,24.116962,0.014491468,0.015984349,0.001492882,0.015237909,2066.2812
1080,middleton,keynan,641871,1975.4475,2013.7579,38.310318,0.013662095,0.015653655,0.0019915602,0.0146578755,1994.6028
1081,mikolas,miles,571945,2120.9778,2151.8618,30.88424,0.056622963,0.07694178,0.020318823,0.06678237,2136.42
1082,miley,wade,489119,2299.4023,2321.7935,22.391312,0.0127641605,0.014299526,0.0015353656,0.013531843,2310.598
1083,miller,andrew,453192,1964.4186,1986.1577,21.739126,0.06743712,0.09235216,0.024915043,0.07989464,1975.2882
1084,miller,justin,502522,2452.5723,2488.3115,35.739307,0.07396771,0.11514496,0.041177254,0.09455634,2470.442
1085,miller,shelby,571946,2079.537,2111.6807,32.14343,0.076262034,0.1040536,0.027791563,0.09015782,2095.609
1086,miller,tyson,668338,2354.011,2411.2478,57.236774,0.012088522,0.013667394,0.0015788727,0.012877958,2382.6294
1087,mills,alec,621219,2184.5024,2228.6685,44.16595,0.011420044,0.012958892,0.001538847,0.012189468,2206.5854
1088,mills,brad,502166,2731.191,2759.908,28.716997,0.014598212,0.016369121,0.0017709096,0.015483667,2745.5496
1089,mills,wyatt,670090,2266.5598,2299.4373,32.87732,0.023436101,0.028192041,0.0047559417,0.025814071,2282.9985
1090,milner,hoby,571948,2272.1067,2306.728,34.621433,0.0784889,0.10499971,0.02651082,0.09174431,2289.4172
1091,milone,tommy,543548,1888.2986,1905.2014,16.902931,0.007595067,0.008889659,0.0012945926,0.008242363,1896.75
1092,minaya,juan,573668,1988.0748,2031.9243,43.84942,0.01884337,0.028408263,0.009564892,0.023625817,2009.9995
1093,minor,mike,501985,2053.6472,2083.1606,29.513426,0.071309924,0.09965442,0.028344495,0.08548217,2068.404
1094,minter,a. j.,621345,2185.0437,2204.2913,19.247723,0.018111985,0.020992313,0.002880326,0.019552149,2194.6675
1095,miranda,ariel,664641,2355.959,2383.3745,27.415457,0.07938656,0.107394956,0.028008388,0.093390755,2369.6667
1096,misiewicz,anthony,664948,2367.5757,2392.8767,25.301058,0.077587634,0.10328514,0.025697509,0.090436384,2380.2263
1097,mitchell,bryan,571951,2424.547,2454.703,30.155804,0.014380331,0.016158912,0.0017785805,0.015269621,2439.625
1098,mize,casey,663554,2305.7397,2344.4792,38.739544,0.015723221,0.01769746,0.0019742385,0.016710341,2325.1094
1099,moll,sam,594580,1932.1715,1943.0785,10.907085,0.0063367547,0.0075402525,0.0012034978,0.0069385036,1937.625
1100,molleken,dustin,451783,2248.457,2290.378,41.920902,0.047302105,0.06791034,0.020608237,0.05760622,2269.4175
1101,montas,frankie,593423,2218.023,2248.8948,30.871841,0.07515165,0.102003574,0.026851924,0.08857761,2233.4587
1102,montero,miguel,471083,2134.2683,2160.8105,26.542091,0.04597497,0.06906701,0.02309204,0.05752099,2147.5396
1103,montero,rafael,606160,1885.3076,1901.9424,16.634874,0.00382734,0.0046431506,0.00081581075,0.0042352453,1893.625
1104,montgomery,jordan,656756,2214.0571,2232.7505,18.693308,0.015276136,0.017280359,0.0020042239,0.016278248,2223.4038
