,name_last,name_first,key_mlbam,spin_low_conf,spin_high_conf,spin_difference_conf,%k conf_low,%k conf_high,%k difference_conf,%K mean,spin rate mean
462,neidert,nick,663734,2218.559,2259.2737,40.714558,0.09533013,0.1425976,0.047267478,0.11896387,2238.9163
463,nelson,jimmy,519076,2236.8005,2278.3105,41.51001,0.011320134,0.013801197,0.002481063,0.012560665,2257.5557
464,nelson,nick,656793,2382.813,2425.4705,42.65763,0.015776906,0.018987648,0.003210741,0.017382277,2404.1418
465,neris,hector,593576,2271.3293,2298.6707,27.341429,0.010133689,0.012943233,0.0028095439,0.011538462,2285.0
466,newcomb,sean,656794,1981.6654,2010.5503,28.88487,0.014070278,0.016385807,0.0023155287,0.015228042,1996.1078
467,nogosek,stephen,668665,2284.8052,2336.135,51.32975,0.011068174,0.013660307,0.0025921331,0.01236424,2310.47
468,nogowski,john,596056,2073.6968,2097.7576,24.06079,0.013091057,0.016237723,0.0031466668,0.01466439,2085.7273
469,nola,aaron,605400,1397.4331,1442.7892,45.356052,0.005239677,0.006576393,0.0013367156,0.0059080347,1420.1111
470,nolin,sean,543594,1972.1355,2017.4362,45.30067,0.066410206,0.091130264,0.02472006,0.078770235,1994.7859
471,norris,daniel,596057,2245.9316,2274.0825,28.150946,0.012482279,0.015177625,0.0026953458,0.013829952,2260.007
472,núñez,darien,628345,2514.3855,2556.5784,42.1928,0.013549857,0.016503012,0.0029531545,0.015026434,2535.482
473,o'brien,riley,676617,2507.9795,2523.5022,15.522864,0.0157821,0.018485362,0.0027032613,0.01713373,2515.7407
474,ober,bailey,641927,2399.9512,2475.824,75.87267,0.07063298,0.11249838,0.0418654,0.091565676,2437.8875
475,odorizzi,jake,543606,1830.9639,1892.6598,61.69591,0.015292642,0.018270813,0.0029781705,0.016781727,1861.8118
476,ohtani,shohei,660271,2452.876,2507.1497,54.273777,0.015727874,0.01867611,0.002948235,0.017201992,2480.013
477,okert,steven,595345,2007.2074,2049.5532,42.345676,0.010810047,0.0132085625,0.0023985154,0.012009305,2028.3802
478,ort,kaleb,672391,1960.3931,1986.0869,25.69391,0.011335368,0.0136976475,0.0023622792,0.012516508,1973.24
479,ortega,oliver,661383,2193.6895,2224.8508,31.161251,0.051399987,0.081946574,0.030546589,0.06667328,2209.27
480,osich,josh,592612,2201.5095,2270.0393,68.529755,0.050408244,0.08241631,0.032008063,0.06641228,2235.7744
481,ottavino,adam,493603,2193.425,2219.578,26.152863,0.016036686,0.0197513,0.0037146145,0.017893992,2206.5015
482,otto,glenn,657248,2136.8372,2191.0054,54.168083,0.06292464,0.100828975,0.037904333,0.08187681,2163.9211
483,overton,connor,656818,2325.109,2375.5884,50.479435,0.0128774345,0.015536559,0.0026591246,0.014206997,2350.3486
484,oviedo,johan,670912,2402.6667,2435.7083,33.041588,0.01538187,0.018516291,0.0031344213,0.01694908,2419.1875
485,oviedo,luis,665854,2214.6152,2260.738,46.12281,0.04550783,0.0855583,0.040050473,0.065533064,2237.6768
486,paddack,chris,663978,2029.9667,2059.9043,29.937567,0.013400731,0.01749943,0.004098699,0.015450081,2044.9354
487,pagan,emilio,641941,2381.9092,2430.9128,49.00374,0.0146589065,0.017682409,0.0030235022,0.016170658,2406.411
488,parker,blake,453284,2384.5994,2419.4714,34.87196,0.01867826,0.022556199,0.0038779394,0.020617228,2402.0354
489,patino,luis,672715,2367.8145,2439.5115,71.697,0.08941789,0.14498736,0.05556947,0.117202625,2403.663
490,patton,spencer,607359,2159.0745,2195.737,36.66245,0.06823977,0.09692646,0.028686691,0.082583115,2177.4058
491,paulino,david,600944,2167.0076,2218.363,51.35558,0.018488457,0.021836948,0.0033484893,0.020162703,2192.6853
492,payamps,joel,606303,2140.5151,2159.2583,18.743326,0.011892833,0.0147206355,0.0028278031,0.013306734,2149.8867
493,peacock,brad,502748,2203.3376,2250.3684,47.030674,0.015638594,0.018709226,0.003070631,0.017173909,2226.853
494,peacock,matt,676840,2168.291,2202.6318,34.34074,0.013540998,0.016103692,0.0025626947,0.014822345,2185.4614
495,pearson,nate,663878,2019.1771,2043.8732,24.696049,0.02758196,0.047132995,0.019551035,0.03735748,2031.5251
496,peguero,elvis,665625,2271.6892,2338.5005,66.81112,0.019277148,0.023708979,0.0044318317,0.021493064,2305.0947
497,peralta,freddy,642547,2137.3975,2172.536,35.13841,0.011901326,0.014643392,0.002742066,0.013272358,2154.9666
498,peralta,wandy,593974,2086.3984,2116.2446,29.84619,0.01692954,0.020278603,0.0033490618,0.018604072,2101.3215
499,peralta,wily,503449,1940.2964,1998.4241,58.127666,0.07341579,0.12177747,0.048361678,0.09759663,1969.3602
500,perdomo,angel,622780,2282.8909,2329.3672,46.47626,0.05902089,0.11243853,0.053417634,0.08572971,2306.1292
501,pérez,cionel,672335,2020.1968,2059.2163,39.01949,0.016372662,0.019469298,0.0030966369,0.01792098,2039.7065
502,perez,francisco,660906,2254.0215,2288.6929,34.671253,0.014050051,0.016789377,0.0027393256,0.015419714,2271.3572
503,perez,martin,527048,2035.515,2079.663,44.147964,0.017031098,0.020989439,0.003958341,0.019010268,2057.589
504,peters,dillon,596071,2639.2832,2692.002,52.718704,0.06664037,0.102252744,0.035612375,0.08444656,2665.6426
505,peterson,jace,607054,2006.5195,2058.7039,52.184288,0.040646717,0.08082914,0.040182427,0.06073793,2032.6117
506,petit,yusmeiro,433589,2166.0125,2193.6882,27.675854,0.013354992,0.016351419,0.0029964265,0.0148532055,2179.8503
507,petricka,jake,502593,2271.9011,2354.5952,82.694115,0.017347809,0.020492697,0.0031448877,0.018920254,2313.2483
508,phillips,evan,623465,2223.59,2253.8923,30.302351,0.06753614,0.097458705,0.029922573,0.082497425,2238.7412
509,pillar,kevin,607680,2118.701,2165.069,46.3681,0.07311003,0.11989822,0.046788197,0.09650413,2141.885
510,pineda,michael,501381,2347.853,2395.4946,47.641693,0.015943415,0.021884043,0.0059406273,0.01891373,2371.6738
511,pivetta,nick,601713,2225.9048,2261.8826,35.97777,0.0528311,0.09538129,0.042550195,0.074106194,2243.8938
512,plawecki,kevin,608700,2362.757,2436.841,74.083984,0.018669926,0.034607746,0.015937822,0.026638836,2399.799
513,plesac,zach,668676,2089.4072,2116.4678,27.0605,0.03640483,0.046410333,0.010005504,0.04140758,2102.9375
514,plutko,adam,592644,2195.8022,2254.9734,59.17113,0.07403399,0.115807064,0.041773073,0.09492053,2225.388
515,pomeranz,drew,519141,1949.7035,1998.9045,49.201004,0.03696469,0.04680784,0.009843151,0.041886266,1974.3041
516,ponce,cody,664074,2327.875,2366.7932,38.917995,0.07868448,0.13268451,0.054000035,0.1056845,2347.334
517,ponce de leon,daniel,594965,1938.5782,2040.9062,102.328064,0.014820151,0.01790077,0.003080619,0.01636046,1989.7423
518,pop,zach,647315,2552.1904,2575.92,23.729403,0.0191318,0.027038142,0.007906342,0.023084972,2564.0552
519,poppen,sean,664092,2010.2844,2059.8477,49.56319,0.017156878,0.020593889,0.0034370106,0.018875383,2035.066
520,pressly,ryan,519151,2011.8539,2076.7175,64.863785,0.050094813,0.063362546,0.013267733,0.05672868,2044.2858
521,price,david,456034,1734.5769,1800.5342,65.95725,0.0062809116,0.007962628,0.0016817163,0.0071217697,1767.5555
522,pruitt,austin,643493,2176.2395,2191.907,15.667422,0.013081435,0.015865881,0.0027844463,0.014473658,2184.0732
523,puk,a. j.,640462,2489.179,2519.2607,30.0819,0.015252832,0.01826746,0.003014628,0.016760146,2504.22
524,quackenbush,kevin,534812,1985.6785,2043.2826,57.604145,0.08138708,0.12874776,0.047360674,0.105067424,2014.4806
525,quantrill,cal,615698,2096.0037,2144.0933,48.089813,0.071308866,0.111463234,0.04015437,0.09138605,2120.0486
526,quijada,jose,650671,1909.3038,1941.7157,32.41186,0.01250815,0.014963217,0.0024550671,0.013735684,1925.5098
527,quintana,jose,500779,2445.9878,2498.8792,52.89128,0.016065398,0.0192259,0.0031605,0.01764565,2472.4336
528,rainey,tanner,663432,2155.2295,2197.2246,41.995155,0.07728646,0.116550274,0.03926382,0.09691837,2176.227
529,raley,brooks,548384,2445.716,2476.6958,30.979713,0.07408294,0.12164175,0.04755881,0.09786235,2461.2058
530,ramirez,erasmo,541640,2610.583,2629.115,18.53208,0.014152544,0.016959816,0.0028072714,0.01555618,2619.849
531,ramirez,noe,598287,2063.833,2119.1091,55.2761,0.015429804,0.019377474,0.0039476687,0.017403638,2091.471
532,ramirez,yefry,606162,2090.2207,2129.2969,39.07626,0.017111417,0.020762324,0.0036509081,0.01893687,2109.7588
533,ramirez,yohan,670990,2494.8906,2537.1863,42.295677,0.063509785,0.099475995,0.035966218,0.08149289,2516.0386
534,ramos,aj,573109,1923.9375,2030.037,106.09942,0.012901216,0.015804714,0.0029034985,0.014352965,1976.9872
535,rasmussen,drew,656876,2223.6875,2244.6628,20.975134,0.015584333,0.01870725,0.003122917,0.01714579,2234.1753
536,ray,robbie,592662,2010.0225,2085.1824,75.15984,0.05732209,0.093005605,0.035683516,0.07516385,2047.6024
537,rea,colin,607067,2223.7495,2266.9395,43.189983,0.054553647,0.0933588,0.038805157,0.07395622,2245.3445
538,reed,jake,596082,2370.0588,2389.3835,19.324594,0.016834153,0.020220723,0.0033865701,0.018527437,2379.7212
539,reyes,alex,621052,1987.2605,2027.7441,40.48374,0.017287055,0.02084359,0.0035565349,0.019065322,2007.5023
540,richards,garrett,572070,2104.8643,2160.9055,56.041233,0.027506894,0.038521525,0.011014629,0.033014208,2132.885
541,richards,trevor,670950,2292.4993,2333.4382,40.939056,0.0935135,0.14108191,0.047568407,0.11729771,2312.9688
542,ridings,stephen,670050,1973.4366,2059.7727,86.33611,0.0695442,0.11489419,0.04534999,0.092219196,2016.6047
543,rios,yacksel,605441,2502.4653,2539.253,36.787533,0.02480314,0.033415858,0.008612718,0.029109498,2520.8591
544,robertson,david,502085,2138.6963,2168.72,30.023561,0.015120274,0.018355336,0.0032350624,0.016737806,2153.708
545,robles,hansel,570663,2194.1467,2223.0386,28.891897,0.01607034,0.019421533,0.003351193,0.017745936,2208.5925
546,rodon,carlos,607074,2206.055,2273.7097,67.654785,0.010332498,0.012281094,0.0019485962,0.011306796,2239.8823
547,rodriguez,chris,669735,2173.8567,2195.954,22.097305,0.06662472,0.098555334,0.031930607,0.08259003,2184.9053
548,rodriguez,eduardo,593958,2178.9446,2220.4043,41.459908,0.04558368,0.056723673,0.011139994,0.051153675,2199.6743
549,rodriguez,jefry,622446,2073.7961,2106.8918,33.09556,0.01806144,0.022796161,0.0047347206,0.020428801,2090.344
550,rodriguez,joely,570257,2175.193,2228.9236,53.730675,0.046082616,0.07619889,0.030116271,0.061140753,2202.0583
551,rodriguez,manuel,655889,2102.499,2127.6577,25.158634,0.017417263,0.022447556,0.005030293,0.01993241,2115.0784
552,rodriguez,richard,593144,2189.06,2261.44,72.380035,0.07165653,0.092824,0.021167466,0.08224027,2225.25
553,rogers,josh,642028,2377.627,2396.3638,18.736925,0.015603182,0.018957911,0.0033547292,0.017280547,2386.9954
554,rogers,taylor,573124,1979.3584,2059.2852,79.92679,0.07036392,0.11848225,0.04811833,0.094423085,2019.3218
555,rogers,trevor,669432,2071.786,2126.432,54.645832,0.0106004635,0.013218681,0.0026182183,0.011909572,2099.109
556,rogers,tyler,643511,1966.6,2002.8754,36.275356,0.0097678695,0.012296959,0.0025290896,0.011032414,1984.7377
557,romano,jordan,605447,1901.0343,1947.0962,46.061867,0.014052016,0.016962754,0.0029107374,0.015507384,1924.0652
558,romano,sal,607219,989.7898,1040.5436,50.753777,0.0044551655,0.0060669864,0.0016118207,0.005261076,1015.1667
559,romero,jhon,664584,2214.4028,2253.0115,38.608578,0.08153046,0.13214895,0.050618492,0.10683971,2233.7073
560,romine,andrew,461865,2112.062,2192.5928,80.53082,0.079638384,0.12776087,0.048122495,0.10369963,2152.3274
561,romo,sergio,489265,2215.0347,2258.1582,43.12347,0.027258286,0.06197626,0.034717973,0.044617273,2236.5964
562,ross,joe,605452,2112.6426,2137.9165,25.273983,0.014626059,0.017455712,0.0028296532,0.016040886,2125.2795
563,rosscup,zac,573127,2353.5635,2376.6968,23.13317,0.013923082,0.016750125,0.002827044,0.015336604,2365.1301
564,rosso,ramon,665759,2210.9167,2259.4275,48.510628,0.026227597,0.035096467,0.008868868,0.030662032,2235.172
565,rucker,michael,621074,2196.4,2252.1494,55.749416,0.06678056,0.112826146,0.046045583,0.08980335,2224.2747
566,ruiz,jose,614179,2217.0554,2244.5378,27.48254,0.015462263,0.018805362,0.0033430995,0.017133811,2230.7966
567,ryan,joe,657746,2554.4792,2569.2275,14.748231,0.012741912,0.015065034,0.002323122,0.013903473,2561.8535
568,ryan,kyle,594986,2082.0884,2122.0835,39.995205,0.012417321,0.0146485325,0.0022312112,0.013532927,2102.086
569,ryu,hyun jin,547943,2121.1604,2159.4426,38.28215,0.010025992,0.012154665,0.002128672,0.011090328,2140.3015
570,sadler,casey,594987,2391.9646,2427.231,35.266273,0.09287904,0.14900716,0.056128114,0.1209431,2409.5977
571,sale,chris,519242,2176.591,2197.1494,20.558256,0.07715373,0.12785962,0.050705895,0.102506675,2186.8704
572,sampson,adrian,592716,2257.3047,2305.8926,48.587864,0.06638989,0.094332375,0.027942488,0.080361135,2281.5986
573,sanchez,aaron,592717,2577.9875,2648.5225,70.534874,0.017109508,0.020504972,0.003395465,0.01880724,2613.2551
574,sanchez,cristopher,650911,2387.0361,2417.419,30.382942,0.015677404,0.018425442,0.002748039,0.017051423,2402.2275
575,sanchez,miguel,667376,2045.4092,2112.589,67.17978,0.055132303,0.08402492,0.028892618,0.06957861,2078.999
576,sandlin,nick,680704,1937.9565,1983.0114,45.054714,0.048431423,0.08585154,0.03742012,0.06714148,1960.4839
577,sandoval,patrick,663776,2221.843,2243.1348,21.291767,0.07473754,0.116453804,0.041716263,0.09559567,2232.4888
578,sanmartin,reiver,665665,2159.0515,2225.1035,66.052155,0.046655368,0.06949646,0.022841092,0.058075912,2192.0774
579,santana,dennis,642701,1948.143,2015.1921,67.04919,0.08409942,0.12871757,0.044618152,0.1064085,1981.6675
580,santana,edgar,650828,2336.987,2384.6362,47.64927,0.07525337,0.122884385,0.047631018,0.09906887,2360.8115
581,santana,ervin,429722,1957.1031,2000.4894,43.386284,0.018223278,0.021893306,0.003670028,0.020058293,1978.7963
582,santiago,hector,502327,1783.7037,1805.2595,21.555769,0.026255652,0.03579006,0.0095344065,0.031022856,1794.4817
583,santillan,tony,663574,1808.0029,1886.2734,78.270546,0.08940553,0.120410316,0.031004788,0.10490792,1847.1382
584,santos,antonio,665733,2158.2988,2200.6733,42.37446,0.016519267,0.020054048,0.0035347813,0.018286658,2179.486
585,saucedo,tayler,642048,1953.1661,1989.5392,36.37306,0.042791884,0.06360217,0.020810287,0.05319703,1971.3527
586,sawamura,hirokazu,617228,1975.1243,2007.7463,32.622185,0.063581295,0.093636036,0.03005474,0.07860866,1991.4353
587,sborz,josh,622250,2224.0498,2269.578,45.52812,0.04877566,0.07947004,0.030694377,0.06412285,2246.8137
588,scherzer,max,453286,2148.4421,2204.5125,56.07042,0.06499031,0.10305678,0.038066473,0.08402354,2176.4773
589,schmidt,clarke,657376,2394.7908,2417.608,22.817131,0.01409376,0.017049327,0.0029555669,0.015571544,2406.1992
590,schreiber,john,670167,2034.8711,2115.522,80.650894,0.05714743,0.09268588,0.03553845,0.07491665,2075.1965
591,schrock,max,621011,2272.6401,2299.733,27.092802,0.07648268,0.123539865,0.047057185,0.100011274,2286.1865
592,scott,tanner,656945,1877.8833,1906.6167,28.733507,0.008782531,0.011217469,0.002434938,0.01,1892.25
593,seabold,connor,657756,2365.959,2406.754,40.794758,0.013713496,0.016367316,0.0026538204,0.015040406,2386.3564
594,selman,sam,572125,2276.3474,2303.8254,27.478073,0.056761112,0.09425822,0.037497103,0.07550967,2290.0864
595,senzatela,antonio,622608,2126.0613,2160.6462,34.584908,0.065339945,0.09238118,0.02704123,0.07886056,2143.3538
596,severino,luis,622663,2276.7837,2351.0566,74.27296,0.019431097,0.023366533,0.0039354344,0.021398816,2313.9202
597,sewald,paul,623149,2525.1572,2554.573,29.41599,0.0149416765,0.017913183,0.002971506,0.01642743,2539.8652
598,shaw,bryan,543766,1736.7207,1781.2954,44.57478,0.022072958,0.032162737,0.010089779,0.027117847,1759.008
599,sheffield,jordan,642068,2249.5498,2336.6995,87.14964,0.09156388,0.1454919,0.053928025,0.11852789,2293.1248
600,sheffield,justus,656954,2175.3843,2200.8499,25.465557,0.022523452,0.027169997,0.0046465457,0.024846725,2188.1172
601,sherfy,james,642073,2352.0017,2387.29,35.288418,0.021048255,0.024892021,0.0038437652,0.022970138,2369.6458
602,sherriff,ryan,595411,2047.3074,2075.5105,28.20318,0.012027256,0.0145810675,0.0025538115,0.013304162,2061.409
603,shreve,chasen,592741,2279.2236,2309.6592,30.435656,0.015697235,0.018704727,0.003007492,0.017200982,2294.4414
604,sims,lucas,608371,2377.9465,2394.727,16.780397,0.017280892,0.020805756,0.0035248646,0.019043323,2386.3367
605,singer,brady,663903,2441.1519,2464.4744,23.322365,0.011971868,0.014634931,0.0026630638,0.013303399,2452.813
606,sittinger,brandyn,670087,2168.2957,2217.1274,48.831776,0.018447684,0.022072421,0.003624736,0.020260053,2192.7114
607,skubal,tarik,669373,2392.1013,2450.005,57.90359,0.074693,0.11346955,0.03877655,0.094081275,2421.0532
608,slater,austin,596103,2170.6106,2204.3894,33.778767,0.020525072,0.024769587,0.004244516,0.02264733,2187.5
609,slegers,aaron,642083,2062.937,2105.42,42.483006,0.013565698,0.01601178,0.002446082,0.014788738,2084.1785
610,smith,burch,572143,2710.4585,2758.3696,47.911182,0.013311244,0.016263891,0.0029526474,0.014787567,2734.414
611,smith,caleb,592761,2281.2656,2363.0571,81.7916,0.051813614,0.08668442,0.034870807,0.06924902,2322.1614
612,smith,drew,622098,2114.8708,2160.3923,45.52163,0.015541225,0.018125692,0.0025844674,0.016833458,2137.6316
613,smith,joe,501925,2441.1677,2483.666,42.498188,0.015191567,0.018506922,0.0033153556,0.016849244,2462.4167
614,smith,riley,642092,2138.5928,2207.0957,68.50303,0.058493555,0.08605875,0.027565196,0.07227615,2172.8442
615,smith,will,519293,2264.9377,2306.6592,41.72144,0.063077986,0.087903045,0.024825055,0.07549051,2285.7986
616,smyly,drew,592767,1980.753,2038.4409,57.687828,0.015380565,0.018212792,0.0028322255,0.016796678,2009.597
617,snead,kirby,669912,2152.6208,2193.8489,41.22802,0.011816253,0.014547197,0.0027309447,0.013181725,2173.2349
618,snell,blake,605483,2390.7134,2433.1943,42.481068,0.015291523,0.018200573,0.0029090496,0.016746048,2411.9539
619,snyder,nick,676766,2497.7925,2523.76,25.967447,0.013281354,0.016127938,0.0028465844,0.014704647,2510.7761
620,solomon,peter,656981,2374.3528,2426.822,52.469215,0.017777888,0.02344212,0.0056642313,0.020610005,2400.5874
621,soria,joakim,465657,2350.4666,2376.7246,26.25818,0.018699896,0.022214735,0.0035148398,0.020457316,2363.5957
622,soto,gregory,642397,2395.7146,2454.1833,58.46878,0.0149418805,0.017981837,0.003039956,0.016461859,2424.949
623,speier,gabe,642100,2166.1274,2209.6907,43.56329,0.12088963,0.21357116,0.09268154,0.1672304,2187.9092
624,spitzbarth,shea,665661,2110.4248,2153.2627,42.838062,0.015500107,0.018839924,0.0033398173,0.017170016,2131.8438
625,springs,jeffrey,605488,2180.6716,2227.4968,46.825275,0.017453345,0.02431725,0.006863905,0.020885298,2204.0842
626,stammen,craig,489334,1722.7264,1802.6161,79.88961,0.011638712,0.014131564,0.002492851,0.012885137,1762.6713
627,stanek,ryne,592773,2169.5396,2206.912,37.372566,0.072355404,0.111928955,0.039573546,0.09214218,2188.2258
628,staumont,josh,622251,2103.0662,2137.8833,34.817245,0.021582492,0.026613403,0.005030911,0.024097947,2120.4749
629,steckenrider,drew,608716,2446.5664,2470.926,24.359539,0.01923074,0.022785839,0.0035550974,0.021008288,2458.746
630,steele,justin,657006,2170.8694,2220.0227,49.153282,0.08525041,0.124682665,0.03943226,0.104966536,2195.446
631,stephan,trevor,663986,2223.3796,2246.3196,22.939785,0.038418453,0.08038452,0.04196607,0.05940149,2234.8496
632,stephenson,robert,596112,2326.9214,2376.3406,49.419357,0.012702417,0.016055882,0.0033534646,0.014379149,2351.6309
633,stock,robert,476594,1884.4526,1922.6809,38.228203,0.061214354,0.10426784,0.043053493,0.0827411,1903.5668
634,strahm,matt,621381,2019.2046,2066.598,47.393257,0.0922376,0.15038335,0.05814575,0.12131047,2042.9012
635,stratton,chris,608717,1984.3677,2033.4418,49.07406,0.08144705,0.12867244,0.047225382,0.10505974,2008.9047
636,strickland,hunter,519326,2206.9138,2228.8708,21.956978,0.010505105,0.013206397,0.0027012923,0.011855751,2217.8923
637,strider,spencer,675911,2071.9126,2102.9597,31.047075,0.10366517,0.16048187,0.056816697,0.13207352,2087.436
638,stripling,ross,548389,2215.337,2241.137,25.800081,0.0542295,0.08364964,0.029420143,0.068939574,2228.237
639,stroman,marcus,573186,2256.9448,2291.3694,34.42447,0.09619513,0.14797486,0.051779736,0.122085,2274.1572
640,suarez,jose,660761,2529.4678,2550.6008,21.13313,0.015019465,0.017909959,0.0028904935,0.016464712,2540.0344
641,suarez,ranger,624133,2120.3323,2167.609,47.276615,0.016617216,0.019234512,0.0026172951,0.017925864,2143.9707
642,suero,wander,593833,2426.3867,2483.1372,56.7504,0.0113779325,0.014041782,0.0026638499,0.012709858,2454.762
643,sulser,cole,642121,1895.0033,1958.8663,63.86299,0.012451811,0.0150473,0.0025954884,0.013749555,1926.9348
644,suter,brent,608718,2069.5996,2109.4133,39.81385,0.013277551,0.016103877,0.0028263247,0.014690714,2089.5066
645,swanson,erik,657024,2140.8618,2166.4822,25.620476,0.013261465,0.016838983,0.0035775185,0.015050224,2153.6719
646,syndergaard,noah,592789,2282.7893,2309.4607,26.671583,0.047486432,0.05486587,0.007379439,0.051176153,2296.125
647,taillon,jameson,592791,1866.7671,1909.5848,42.817787,0.059266306,0.102938205,0.043671895,0.08110225,1888.176
648,tapia,domingo,593619,2166.9578,2232.7314,65.77363,0.075033955,0.1216882,0.046654247,0.098361075,2199.8447
649,tate,dillon,622253,2115.9062,2139.9602,24.05398,0.05387414,0.07388955,0.020015419,0.063881844,2127.933
650,tauchman,mike,643565,2170.019,2206.225,36.206104,0.08682489,0.11619546,0.029370576,0.101510175,2188.122
651,taylor,blake,642130,1949.7523,1996.0189,46.266644,0.079724856,0.12344522,0.043720365,0.10158504,1972.8856
652,taylor,josh,657031,2185.2803,2230.8054,45.525322,0.13775049,0.1931495,0.055399016,0.16544999,2208.043
653,tepera,ryan,572193,2256.869,2308.6912,51.8224,0.09656396,0.16324444,0.066680476,0.1299042,2282.78
654,thielbar,caleb,573204,2658.7039,2714.0952,55.39134,0.06187982,0.10673071,0.044850886,0.084305264,2686.3994
655,thompson,keegan,624522,2201.3416,2235.8232,34.48167,0.07816947,0.12264228,0.04447281,0.10040588,2218.5825
656,thompson,mason,666168,2199.6042,2226.6653,27.061146,0.07701182,0.122830234,0.045818415,0.099921025,2213.1348
657,thompson,zach,605507,1986.1886,2047.7424,61.553905,0.012976999,0.015457089,0.0024800892,0.014217044,2016.9656
658,thornton,trent,663423,2308.6038,2363.0269,54.423096,0.013969573,0.017112177,0.0031426041,0.015540875,2335.8154
659,thorpe,lewis,626929,2165.1514,2203.6042,38.452908,0.08228726,0.12839876,0.046111494,0.105343014,2184.378
660,tinoco,jesus,622786,2387.776,2417.6895,29.913528,0.013557553,0.015867261,0.002309708,0.014712407,2402.7327
661,tomlin,josh,458708,2427.2778,2459.8638,32.585884,0.09447401,0.15034443,0.055870418,0.122409225,2443.5708
662,topa,justin,623437,1985.9436,2033.7048,47.76133,0.09940701,0.15234874,0.05294173,0.12587787,2009.8242
663,torreyes,ronald,591720,2505.9077,2518.8152,12.907433,0.017926373,0.021543592,0.0036172194,0.019734982,2512.3613
664,toussaint,touki,657053,2083.385,2135.1348,51.749687,0.101553224,0.14887024,0.047317013,0.12521173,2109.2598
665,treinen,blake,595014,1972.7667,2074.5112,101.744484,0.08422537,0.13277957,0.048554204,0.10850247,2023.639
666,trivino,lou,642152,2179.2588,2231.3125,52.053726,0.16802108,0.26039094,0.09236986,0.21420601,2205.2856
667,turner,justin,457759,2212.0427,2240.6187,28.576065,0.012459381,0.014880235,0.0024208545,0.013669807,2226.3306
668,tyler,kyle,667725,2310.921,2345.515,34.594078,0.02264109,0.057668176,0.035027083,0.040154632,2328.2178
669,uceta,edwin,670955,2161.6365,2205.0264,43.389828,0.044661105,0.08141955,0.03675845,0.06304033,2183.3313
670,underwood,duane,621249,2034.5099,2083.8538,49.343773,0.042749424,0.057574708,0.0148252845,0.050162066,2059.182
671,urena,jose,570632,2448.5127,2512.6404,64.12757,0.012149119,0.01455645,0.0024073313,0.013352784,2480.5767
672,urias,julio,628711,2105.7134,2168.8337,63.12029,0.06425602,0.099037774,0.034781754,0.0816469,2137.2737
673,urquidy,jose,664353,2202.7795,2237.2642,34.484512,0.04668485,0.087372884,0.040688034,0.067028865,2220.0217
674,valdez,cesar,491624,2287.407,2313.1335,25.726547,0.017438194,0.022441192,0.0050029973,0.019939693,2300.2703
675,valdez,framber,664285,2262.5898,2296.1863,33.59637,0.009773174,0.012022238,0.0022490642,0.010897706,2279.388
676,valdez,phillips,570488,2169.9958,2183.2292,13.23352,0.014161921,0.016851263,0.0026893418,0.015506592,2176.6125
677,vasquez,andrew,607755,2079.8713,2151.2803,71.409,0.013901071,0.016980132,0.0030790614,0.015440602,2115.5757
678,velasquez,vince,592826,2233.4106,2279.125,45.71422,0.023960082,0.028365903,0.0044058207,0.026162993,2256.2678
679,vesia,alex,681911,2278.5972,2323.719,45.12201,0.012553302,0.0149205215,0.00236722,0.013736911,2301.158
680,vincent,nick,543883,2390.2603,2424.7231,34.46293,0.02045579,0.025288511,0.0048327213,0.02287215,2407.4917
681,voth,austin,608723,1924.6213,1984.4263,59.804897,0.05392263,0.09096766,0.037045036,0.07244515,1954.5238
682,wacha,michael,608379,2189.3916,2237.4224,48.030933,0.071515955,0.12377611,0.05226015,0.09764603,2213.407
683,wade,konner,592831,2253.1604,2293.9941,40.833855,0.015887562,0.019104637,0.0032170746,0.0174961,2273.5771
684,wainwright,adam,425794,2250.9648,2284.686,33.721104,0.013459984,0.01553886,0.0020788754,0.014499422,2267.8254
685,walker,taijuan,592836,2399.4954,2417.843,18.347668,0.012924996,0.016053801,0.0031288045,0.014489398,2408.6692
686,wantz,andrew,681806,2123.404,2155.156,31.751814,0.014271355,0.01755222,0.0032808634,0.015911786,2139.28
687,warren,art,605521,2113.618,2165.7056,52.08763,0.09429,0.1507787,0.056488696,0.12253435,2139.6616
688,warren,austin,681810,2264.7847,2299.4912,34.70672,0.020201089,0.02336309,0.003162,0.021782089,2282.138
689,watkins,spenser,657093,2245.6814,2262.6519,16.97034,0.0077925166,0.010117351,0.0023248345,0.008954934,2254.1667
690,watson,tony,453265,2155.8833,2228.2183,72.33499,0.065759316,0.111800194,0.046040878,0.088779755,2192.0508
691,weathers,ryan,677960,2229.4854,2284.4558,54.970684,0.10630672,0.17892358,0.07261686,0.14261515,2256.9707
692,weaver,luke,596133,2495.1191,2521.446,26.326942,0.1416658,0.19851477,0.056848966,0.17009029,2508.2827
693,webb,jacob,657097,2410.3745,2439.6113,29.236828,0.08913508,0.13937247,0.050237395,0.114253774,2424.993
694,webb,logan,657277,2231.011,2271.561,40.55008,0.016123664,0.019989276,0.0038656131,0.01805647,2251.2861
695,weber,ryan,543901,2263.1504,2288.8496,25.699133,0.015898319,0.01931365,0.0034153317,0.017605985,2276.0
